route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
8746,4,2455687,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455688,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455689,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455690,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455691,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455692,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455693,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455694,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455695,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455696,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455697,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455698,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455699,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455700,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455701,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455702,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455703,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455704,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455705,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455706,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455707,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455708,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455709,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455710,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455711,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455712,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455713,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455714,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455715,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455716,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455717,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455718,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455719,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455720,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455721,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455722,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455723,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455724,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455725,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455726,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455727,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455728,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455729,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455730,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455731,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455732,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455733,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455734,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455735,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8746,4,2455736,GOLD SOUTHBOUND TO AIRPORT STATION,1,849890,56381
8746,4,2455737,GOLD SOUTHBOUND TO AIRPORT STATION,1,849888,56381
8746,4,2455738,GOLD SOUTHBOUND TO AIRPORT STATION,1,849891,56381
8746,4,2455739,GOLD SOUTHBOUND TO AIRPORT STATION,1,849892,56381
8746,4,2455740,GOLD SOUTHBOUND TO AIRPORT STATION,1,849889,56381
8747,4,2455744,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455745,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455746,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455747,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455748,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455749,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455750,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455751,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455752,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455753,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455754,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455755,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455756,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455757,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455758,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455759,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455760,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455761,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455762,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455763,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455764,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455765,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455766,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455767,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455768,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455769,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455770,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455771,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455772,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455773,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455774,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455775,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455776,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455777,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455778,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455779,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455780,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455781,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455782,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455783,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455784,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455785,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849896,56390
8747,4,2455786,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849897,56390
8747,4,2455787,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56390
8747,4,2455788,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56390
8747,4,2455789,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56390
8747,4,2455790,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56388
8747,4,2455791,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56388
8747,4,2455792,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56388
8747,4,2455793,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56388
8747,4,2455794,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56388
8747,4,2455795,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56388
8747,4,2455796,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56388
8747,4,2455797,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56388
8747,4,2455798,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56388
8747,4,2455799,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56388
8747,4,2455800,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849894,56388
8747,4,2455801,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849895,56388
8747,4,2455802,RED NORTHBOUND TO NORTH SPRINGS STATION,0,849893,56388
8747,4,2455803,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455804,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455805,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455806,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455807,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455808,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455809,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455810,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455811,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455812,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455813,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455814,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455815,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455816,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455817,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455818,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455819,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455820,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455821,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455822,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455823,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455824,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455825,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455826,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455827,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455828,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455829,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455830,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455831,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455832,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455833,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455834,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455835,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455836,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455837,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455838,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455839,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455840,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455841,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455842,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455843,RED SOUTHBOUND TO AIRPORT STATION,1,849893,56400
8747,4,2455844,RED SOUTHBOUND TO AIRPORT STATION,1,849894,56400
8747,4,2455845,RED SOUTHBOUND TO AIRPORT STATION,1,849895,56400
8747,4,2455846,RED SOUTHBOUND TO AIRPORT STATION,1,849896,56400
8747,4,2455847,RED SOUTHBOUND TO AIRPORT STATION,1,849897,56400
8747,4,2455848,RED SOUTHBOUND TO LINDBERGH STATION,1,849893,56398
8747,4,2455849,RED SOUTHBOUND TO LINDBERGH STATION,1,849894,56398
8747,4,2455850,RED SOUTHBOUND TO LINDBERGH STATION,1,849895,56398
8747,4,2455851,RED SOUTHBOUND TO LINDBERGH STATION,1,849893,56398
8747,4,2455852,RED SOUTHBOUND TO LINDBERGH STATION,1,849894,56398
8747,4,2455853,RED SOUTHBOUND TO LINDBERGH STATION,1,849895,56398
8747,4,2455854,RED SOUTHBOUND TO LINDBERGH STATION,1,849893,56398
8747,4,2455855,RED SOUTHBOUND TO LINDBERGH STATION,1,849894,56398
8747,4,2455856,RED SOUTHBOUND TO LINDBERGH STATION,1,849895,56398
8747,4,2455857,RED SOUTHBOUND TO LINDBERGH STATION,1,849893,56398
8747,4,2455858,RED SOUTHBOUND TO LINDBERGH STATION,1,849894,56398
8747,4,2455859,RED SOUTHBOUND TO LINDBERGH STATION,1,849895,56398
8747,4,2455861,RED SOUTHBOUND TO LINDBERGH STATION,1,849893,56398
8748,4,2455419,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455420,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455421,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455365,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455366,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455367,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455368,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455369,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455370,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455371,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455372,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455373,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455374,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455375,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455376,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455377,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455378,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455379,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455380,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455381,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455382,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455383,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455384,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455385,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455386,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455387,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455388,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455389,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455390,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455391,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455392,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455393,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455394,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455395,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455396,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455397,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455398,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455399,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455400,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455401,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455402,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455403,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455404,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455405,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455406,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849883,56410
8748,4,2455407,GREEN EASTBOUND TO KING MEMORIAL STATION,0,849882,56410
8748,4,2455408,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455409,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455410,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455411,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455412,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455413,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455414,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455415,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455416,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455417,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455423,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455424,GREEN EASTBOUND TO VINE CITY STATION,0,849883,56415
8748,4,2455480,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455481,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455482,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455425,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455426,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455427,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455428,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455429,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455430,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455431,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455432,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455433,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455434,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455435,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455436,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455437,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455438,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455439,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455440,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455441,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455442,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455443,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455444,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455445,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455446,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455447,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455448,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455449,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455450,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455451,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455452,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455453,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455454,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455455,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455456,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455457,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455458,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455459,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455460,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455461,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455487,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455462,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455463,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455464,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455465,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455466,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56426
8748,4,2455467,GREEN WESTBOUND TO BANKHEAD STATION,1,849882,56426
8748,4,2455468,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455469,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455470,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455471,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455472,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455473,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455474,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455475,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455476,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455477,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455485,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8748,4,2455486,GREEN WESTBOUND TO BANKHEAD STATION,1,849883,56432
8766,4,2475436,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475437,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475438,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475377,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475378,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475379,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475380,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475381,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475382,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475383,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475384,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475385,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475386,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475387,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475388,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475389,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475390,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475391,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475392,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475393,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475394,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475395,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475396,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475397,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475398,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475399,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475400,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475401,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475402,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475403,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475404,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475405,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475406,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475407,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475408,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475409,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475410,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475411,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475412,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475413,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475414,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
8766,4,2475415,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850870,56688
8766,4,2475416,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850871,56688
8766,4,2475417,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850868,56688
8766,4,2475418,BLUE EASTBOUND TO INDIAN CREEK STATION,0,850869,56688
